account_number,customer_cif,customer_branch_ifsc,account_category,account_type,account_status,account_opening_date,inoperative_status_date,credit_summation_period,debit_summation_period
216410674172,227172948083,ICIC032875,NRO,Corporate,Active,14-10-2024,,1760090.99,4496151.48
142231529149,227172948083,ICIC032875,Salary,Premium,Active,31-05-2024,,3438747.75,5773152.39
7133812759878,657166740112,IOBA073400,Current,Basic,Active,29-12-2024,,1820239.82,2716705.6
6004977206722,657166740112,IOBA073400,Fixed Deposit,Premium,Active,13-08-2023,,2041687.24,3018685.26
18976580095758,761806600639,IOBA096011,NRO,Corporate,Active,21-07-2024,,4106801.15,4699592.86
789309108112,761806600639,IOBA096011,Current,Basic,Active,31-10-2024,,862698.94,3460560.18
9134841910208,206933974680,UTIB059352,NRO,Basic,Active,04-04-2020,,2183004.53,3787142.29
9138351898403,206933974680,UTIB059352,NRE,Corporate,Closed,19-06-2021,,0.0,0.0
8523855344867798,213859714861,PUNB047581,Savings,BSBD,Active,23-09-2023,,401348.37,1152203.43
4152433768224541,517367061511,PUNB057398,Current,BSBD,Active,10-10-2018,,11801737.59,4060944.91
9337603066797567,517367061511,PUNB057398,Fixed Deposit,BSBD,Active,10-10-2022,,5910708.92,19302818.22
1537402307659505,517367061511,PUNB057398,Fixed Deposit,Regular,Active,20-02-2023,,866245.74,3311893.01
997608940133,204633415090,KKBK090377,Savings,Regular,Closed,24-12-2019,,0.0,0.0
895191410273,204633415090,KKBK090377,Salary,Corporate,Active,03-11-2020,,1367880.59,2362324.14
3207593452077,204633415090,KKBK090377,NRE,Regular,Active,29-09-2024,,521537.12,1901929.12
79281859058,480710088070,KKBK081991,NRE,BSBD,Active,09-04-2022,,1734103.75,1923571.21
3155845664496,462273242063,KKBK083455,NRO,Premium,Closed,03-04-2024,,0.0,0.0
26635245776369,462273242063,KKBK083455,Recurring Deposit,Basic,Active,06-09-2024,,2541216.88,2536238.71
666519063275,737624390689,ICIC085331,Current,Corporate,Active,18-05-2021,,1320644.23,1909645.43
1890658895944426,100482462248,PUNB067442,NRO,Premium,Active,19-11-2024,,2066645.92,5246895.24
2210750116846434,100482462248,PUNB067442,Savings,Regular,Active,07-02-2024,,1730853.53,2706312.18
97109081495567,387109584425,BARB011788,Current,Regular,Active,27-09-2024,,6998994.37,11965412.33
6693331281980,515730416076,IOBA077912,NRO,Corporate,Active,25-06-2023,,1316616.53,1479675.12
88919727529555,515730416076,IOBA077912,Savings,Basic,Active,07-02-2018,,517055.64,452061.91
11803373331,515730416076,IOBA077912,Recurring Deposit,BSBD,Active,15-08-2022,,2165426.12,5194523.28
5590745965223,843472797373,KKBK082733,NRO,Corporate,Active,25-07-2016,,2300405.56,3603963.34
493138297768,843472797373,KKBK082733,Fixed Deposit,Corporate,Active,08-06-2016,,593855.31,2875449.99
83280739236,843472797373,KKBK082733,NRO,Basic,Active,02-04-2016,,1062509.77,1160928.24
840736901392,153706682160,ICIC033820,Fixed Deposit,Basic,Active,08-07-2024,,3711502.34,8959079.35
100913537043,153706682160,ICIC033820,Current,Premium,Active,21-10-2023,,7173349.5,2416844.84
286963924364,356320563999,ICIC064437,Current,Premium,Active,21-07-2024,,3297991.27,7466655.43
9293791235046,677535629639,UTIB053452,Current,Basic,Active,02-11-2017,,10659782.68,3462646.68
9234594187915,677535629639,UTIB053452,Current,Premium,Active,04-04-2020,,5186073.04,1802157.78
55799788781761,331719711340,CNRB037240,NRE,Corporate,Active,03-12-2019,,2967304.83,3046483.2
92696510604,331719711340,CNRB037240,Recurring Deposit,Basic,Active,29-11-2015,,2325472.13,3389265.46
8193469596633,869494655725,BARB076060,Salary,Basic,Active,22-12-2018,,1645226.93,2610452.34
427081817712,990766206006,ICIC039447,Fixed Deposit,Corporate,Active,24-05-2023,,6218656.99,6160628.65
72367344584,190578187547,SBIN046969,NRE,Regular,Active,04-02-2023,,5932215.99,5336176.69
17897410188,190578187547,SBIN046969,Current,BSBD,Active,19-11-2023,,1322327.7,2154097.78
53392889487,190578187547,SBIN046969,Fixed Deposit,Corporate,Active,14-02-2024,,3001853.26,3801990.04
9257460419716,496145792214,UTIB033632,Recurring Deposit,Regular,Active,03-01-2023,,1151053.16,2212135.86
9110776837182,496145792214,UTIB033632,NRO,Premium,Closed,25-03-2024,,0.0,0.0
94775959214317,769795493152,IOBA092371,Fixed Deposit,Regular,Active,22-06-2015,,3747335.91,285465.32
989634624610,769795493152,IOBA092371,Current,Basic,Active,30-12-2016,,4760790.36,1026036.03
985200657538,769795493152,IOBA092371,Current,Premium,Active,07-11-2022,,600941.97,2406924.02
5603472659866442,758495588042,PUNB041863,Fixed Deposit,BSBD,Active,21-06-2020,,1449150.03,2110266.33
8917706121928721,758495588042,PUNB041863,Salary,Basic,Active,10-09-2021,,404256.68,218109.85
3450574915333,571903961133,KKBK075575,Current,BSBD,Active,05-09-2021,,18952743.33,14529156.41
452292729571,571903961133,KKBK075575,Current,BSBD,Active,14-02-2022,,1615894.72,3511191.54
69222340821376,571903961133,KKBK075575,Fixed Deposit,Regular,Active,25-05-2022,,3014355.66,1972467.3
50701501651738,600764482870,IOBA045083,Current,Corporate,Active,15-05-2016,,3883189.37,3588800.87
1945287311289,600764482870,IOBA045083,Current,Basic,Active,04-07-2017,,1507970.95,2399147.6
15315034845531,600764482870,IOBA045083,Current,Corporate,Active,10-04-2019,,641984.13,3952681.72
649008300617,881919336132,IOBA075591,Current,Premium,Active,19-05-2017,,1782147.15,2550931.35
3855013152830,211264222773,IOBA066292,Current,Basic,Active,21-06-2023,,392796.12,2830953.42
633110698988,240712930690,ICIC066027,Current,Corporate,Active,17-06-2023,,9417364.71,8084662.15
668270217919,240712930690,ICIC066027,Current,Premium,Active,12-08-2021,,11373111.08,11882128.61
390322807904,240712930690,ICIC066027,Fixed Deposit,Premium,Active,04-04-2020,,811126.74,2317179.48
88354772843,926915788057,KKBK034852,Savings,Premium,Active,17-04-2022,,3704854.23,3456587.04
64148673631709,926915788057,KKBK034852,NRE,Regular,Active,02-10-2021,,882810.2,1744675.36
46578192589210,926915788057,KKBK034852,NRO,BSBD,Active,26-09-2023,,2025897.7,3582216.9
13703299535,410638796462,KKBK011462,Salary,Corporate,Active,30-11-2019,,1052744.74,1619782.62
8560286317489,410638796462,KKBK011462,Salary,Corporate,Active,09-02-2022,,1568687.18,1571959.25
98226393599,315165482378,CNRB036752,Salary,Basic,Closed,22-07-2019,,0.0,0.0
580480400026,315165482378,CNRB036752,Fixed Deposit,Corporate,Dormant,06-04-2020,20-04-2020,55020.37,1858.96
32075905519,315165482378,CNRB036752,Fixed Deposit,Premium,Active,21-12-2018,,567954.22,2232688.68
9264723080518,172963815675,UTIB022384,Current,Premium,Active,05-10-2024,,1399974.04,3949995.11
9280698254691,172963815675,UTIB022384,Salary,Corporate,Active,15-02-2024,,1484753.26,1590393.89
9117631348327,172963815675,UTIB022384,NRO,Regular,Active,13-01-2024,,2014893.37,1599532.35
9241800743385,914487389414,UTIB049126,Recurring Deposit,BSBD,Active,04-12-2023,,1019610.54,2810904.03
9102493918644,914487389414,UTIB049126,Recurring Deposit,Basic,Active,02-07-2023,,2822588.14,3334727.23
51845629096397,871009575518,KKBK013614,Current,Corporate,Active,23-05-2019,,3297920.05,2382479.34
9103612351207,654614544041,UTIB037035,Fixed Deposit,Premium,Dormant,26-03-2024,23-01-2025,0.0,56677.24
164997690986,780821904946,CNRB052533,NRO,Premium,Active,30-05-2024,,2306522.59,1926593.58
82167023213,126080076588,KKBK053920,Fixed Deposit,Regular,Dormant,08-10-2024,11-01-2025,9370.31,13770.84
526529729105,126080076588,KKBK053920,Current,Premium,Active,01-08-2024,,849501.69,9353017.51
4097120271797,126080076588,KKBK053920,Fixed Deposit,Regular,Active,08-04-2024,,7497219.6,20040196.86
7367695701884,951254553637,BARB087812,Fixed Deposit,BSBD,Active,12-08-2024,,422759.65,2072580.93
9115846031500,307037562543,UTIB031319,Current,BSBD,Active,21-01-2024,,1469903.61,3191134.91
9107177380104,307037562543,UTIB031319,Salary,Corporate,Active,13-11-2023,,2656989.27,1971968.72
932304448272,783114161319,ICIC013018,Fixed Deposit,Regular,Active,01-07-2021,,838354.23,1237356.49
818992806998,783114161319,ICIC013018,Current,BSBD,Active,16-10-2022,,1882800.7,7675051.48
359193999227,670111697846,CNRB057429,Fixed Deposit,Basic,Active,09-11-2016,,6620585.18,8939316.23
9668573916896,670111697846,CNRB057429,Fixed Deposit,Basic,Active,30-07-2021,,2294408.8,9797858.34
28913981824193,670111697846,CNRB057429,Fixed Deposit,BSBD,Active,18-04-2019,,1542301.49,1956855.9
42063086320147,997255239475,HDFC036259,NRO,Premium,Active,05-11-2019,,3145862.62,4834559.99
97604664835027,997255239475,HDFC036259,Recurring Deposit,Basic,Active,26-03-2021,,946762.65,1672524.77
35626128951123,997255239475,HDFC036259,Fixed Deposit,Premium,Active,27-01-2023,,2424792.53,3237337.75
55730336096,828789989856,KKBK090847,Current,Regular,Active,14-07-2021,,9564197.82,7290174.49
45385813968924,828789989856,KKBK090847,Salary,Basic,Active,06-12-2022,,824734.74,6864237.11
2664958016027,828789989856,KKBK090847,NRO,Basic,Active,25-05-2021,,5433482.15,16309799.28
781033603340,531020351528,ICIC090753,Savings,BSBD,Active,18-07-2020,,3019643.13,3928250.34
707352897764,531020351528,ICIC090753,NRE,BSBD,Active,24-08-2020,,1246021.41,2666169.45
415174325910,531020351528,ICIC090753,Current,Corporate,Active,21-12-2023,,3466509.84,4237934.4
4857085636963311,640546531197,PUNB050332,Savings,Regular,Active,30-11-2024,,1496447.71,2823367.16
9881738813144998,640546531197,PUNB050332,NRO,BSBD,Dormant,19-12-2024,13-03-2025,16959.88,785.57
41329356312388,179449144076,HDFC063746,Recurring Deposit,BSBD,Frozen,23-03-2024,,0.0,0.0
77272914198376,771022349562,IOBA013011,Fixed Deposit,Corporate,Active,17-01-2020,,485130.41,2234759.03
7680329801799,771022349562,IOBA013011,Fixed Deposit,Regular,Active,05-12-2021,,1237556.67,856132.77
85838133215261,771022349562,IOBA013011,Fixed Deposit,Basic,Active,25-10-2019,,9563185.66,4742608.82
4617722371088,724944968403,CNRB058296,NRE,Basic,Active,30-06-2016,,2346391.13,8333653.19
143420759839,724944968403,CNRB058296,Recurring Deposit,Regular,Active,24-11-2016,,2076335.52,2596042.68
33461995469,724944968403,CNRB058296,Recurring Deposit,Regular,Active,11-09-2022,,4071670.5,4240464.6
97148065095,704315312815,IOBA081925,Fixed Deposit,Regular,Active,08-07-2021,,2047962.74,3232554.17
87530344888801,704315312815,IOBA081925,Current,Basic,Active,12-12-2022,,555537.88,761356.34
5227536784164452,435275756936,PUNB058169,Salary,Corporate,Active,29-12-2024,,509248.72,1509878.07
5187251592291486,435275756936,PUNB058169,Salary,Basic,Active,19-01-2021,,1969573.99,3882761.01
6147408081512505,435275756936,PUNB058169,Recurring Deposit,Regular,Active,18-07-2022,,1685401.68,2735836.06
38670860235804,376960224035,HDFC079210,Salary,BSBD,Active,05-07-2018,,3407017.33,4559098.78
68675583589194,376960224035,HDFC079210,Current,Regular,Active,13-01-2023,,1308010.68,3726259.48
54642521261,121874504986,KKBK071313,Savings,Premium,Active,23-04-2022,,2454188.52,4907777.51
45840076183,341649002828,BKID072206,NRO,Premium,Active,06-03-2022,,214555.88,421992.48
100120697937,341649002828,BKID072206,Recurring Deposit,Regular,Active,23-02-2022,,2773636.69,2855391.79
46049363724162,341649002828,BKID072206,Fixed Deposit,Premium,Active,28-06-2022,,1091996.17,2365374.31
26824387497,562416794579,SBIN059022,Current,Premium,Active,27-06-2019,,3803895.51,7904550.78
32714596256619,443889650614,HDFC017696,Current,Basic,Active,21-03-2020,,4466234.43,7231722.97
70617566244371,443889650614,HDFC017696,Current,Basic,Dormant,22-07-2022,21-03-2024,0.0,0.0
50748052139304,443889650614,HDFC017696,Current,Corporate,Active,28-12-2019,,5640012.28,10743342.0
29128131660935,691101402076,CNRB043742,Salary,Regular,Active,03-09-2019,,898474.12,2609311.84
4348824118421,691101402076,CNRB043742,Current,Basic,Active,25-03-2019,,1096758.04,1264091.11
83637769021255,767242326645,HDFC069271,NRO,Regular,Frozen,29-05-2018,,0.0,0.0
42345994768136,767242326645,HDFC069271,Salary,Premium,Active,06-08-2019,,1355411.12,1539020.44
9198284097149,423609741659,UTIB055198,Savings,Basic,Active,22-09-2023,,9480592.9,8054897.31
9299990451055,971143881381,UTIB015313,Fixed Deposit,BSBD,Active,07-10-2024,,1542786.49,1906501.2
2377379657017,559190688950,KKBK086390,Fixed Deposit,Premium,Dormant,17-05-2024,10-06-2024,0.0,44479.52
9224837339510,880080167967,UTIB040222,Recurring Deposit,Basic,Active,30-04-2020,,1841157.16,4979958.78
99497450724000,646257966137,CNRB010908,Recurring Deposit,Basic,Active,23-02-2021,,1290956.18,2141808.69
2703029560637,646257966137,CNRB010908,Recurring Deposit,BSBD,Active,24-03-2017,,1004152.67,2667084.71
5537267078550821,639551169217,PUNB059075,Salary,Regular,Active,03-11-2023,,2043924.64,2739373.25
2237349901029013,639551169217,PUNB059075,Savings,Premium,Active,11-09-2017,,2089131.54,2481619.14
5964294143243466,639551169217,PUNB059075,Current,Regular,Active,25-02-2022,,1394809.13,1985414.09
76438760520667,347474611325,HDFC022633,Current,Basic,Active,29-09-2023,,5925932.58,12911557.03
73349431781893,347474611325,HDFC022633,Current,Premium,Active,16-12-2022,,4201665.89,3482125.45
802512319797,683456037496,ICIC022476,Recurring Deposit,Premium,Frozen,16-03-2024,,0.0,0.0
2052286958517734,579780904749,PUNB021192,Fixed Deposit,BSBD,Active,13-06-2018,,6880924.36,2764692.93
1561641936435184,579780904749,PUNB021192,Current,BSBD,Active,21-11-2016,,1519743.74,4779752.9
2050341290382417,579780904749,PUNB021192,Fixed Deposit,Regular,Closed,13-05-2020,,0.0,0.0
59641689621915,812262435761,HDFC092188,Current,BSBD,Active,15-04-2024,,1232545.24,2403991.44
34995260583871,812262435761,HDFC092188,NRO,Basic,Active,21-12-2024,,1156976.37,3542799.83
35909006793,451204800625,IOBA073173,NRO,Corporate,Active,12-12-2021,,3148868.91,3261724.29
61326847842361,451204800625,IOBA073173,NRE,Regular,Active,13-04-2024,,1117160.58,2041278.33
63496916225208,451204800625,IOBA073173,Current,Premium,Active,09-07-2020,,777209.78,792922.51
465338355955,570572952771,ICIC019290,Salary,Regular,Active,04-01-2022,,2931242.18,3207211.92
91682178126,357643897559,KKBK046347,Fixed Deposit,Regular,Active,02-04-2020,,1603250.99,2836463.77
62073919517340,357643897559,KKBK046347,Fixed Deposit,BSBD,Active,16-04-2019,,2975443.25,2546364.46
6972820576213,357643897559,KKBK046347,Current,Basic,Active,09-11-2017,,4863650.82,4740324.17
83749193238,149337598848,IOBA082699,NRE,Basic,Active,05-01-2021,,2638524.96,1269830.68
663509545855,149337598848,IOBA082699,Salary,BSBD,Active,11-09-2020,,6359410.01,17050912.23
97744270354142,134243871524,HDFC014156,Recurring Deposit,Corporate,Dormant,07-04-2022,25-10-2024,119199.91,7713.06
45351699010085,134243871524,HDFC014156,Savings,Premium,Active,02-04-2021,,11258070.98,11981624.89
9229438424407,107167515836,UTIB016846,NRE,Premium,Active,19-08-2017,,1334880.48,2409511.69
9211229638028,107167515836,UTIB016846,NRO,Corporate,Active,22-01-2022,,1276954.83,2710275.54
9135254613566,107167515836,UTIB016846,Salary,BSBD,Active,02-12-2019,,701111.79,1435250.4
9277080271852,493049218308,UTIB058029,Recurring Deposit,Premium,Active,20-09-2023,,2250420.15,4132074.39
309956369360,456086338297,ICIC018593,Recurring Deposit,Basic,Active,27-07-2022,,921126.12,3379506.66
9253769134144,661152865428,UTIB024560,NRO,BSBD,Dormant,14-10-2024,21-02-2025,0.0,70475.14
9175393961499,661152865428,UTIB024560,NRO,Regular,Active,06-02-2023,,10319970.81,3422222.57
9199109650361,661152865428,UTIB024560,Fixed Deposit,Basic,Active,09-12-2023,,736877.91,4246544.74
994174425336,140369584483,ICIC068803,NRE,Corporate,Active,28-09-2023,,2011423.2,4120207.66
523950065378,140369584483,ICIC068803,NRE,BSBD,Active,12-07-2024,,2397426.88,2116073.36
290029770908,140369584483,ICIC068803,Current,Basic,Active,13-09-2023,,866465.31,1916803.06
49651700333096,916133204722,HDFC063438,NRO,Corporate,Frozen,13-08-2020,,0.0,0.0
39006580906554,916133204722,HDFC063438,NRO,Basic,Active,20-12-2022,,737525.0,736734.48
38373494569,960694277319,SBIN083640,NRO,Premium,Active,04-01-2024,,277839.84,2354770.64
52479789112,960694277319,SBIN083640,Current,Regular,Active,22-04-2024,,1048128.45,2208809.1
55311343233,960694277319,SBIN083640,NRE,Basic,Active,22-08-2024,,1792537.42,1387758.92
176576981723,639206937871,ICIC094649,Fixed Deposit,Regular,Active,03-08-2024,,1667084.27,2122405.56
940690739763,639206937871,ICIC094649,Savings,Basic,Active,17-11-2022,,1378772.15,1571531.61
96307446723,474849157610,CNRB088145,Fixed Deposit,Corporate,Active,31-05-2024,,1164122.06,4555331.44
721540568830,338594807568,IOBA095506,Current,Premium,Active,13-11-2023,,1073241.97,12251244.45
21513692421652,203214851205,HDFC019532,Recurring Deposit,Basic,Active,17-01-2022,,1837769.88,1955092.92
21761616495238,203214851205,HDFC019532,Recurring Deposit,Corporate,Active,16-12-2023,,3867052.16,5166287.39
9169962358489,719943815338,UTIB081398,Fixed Deposit,Corporate,Frozen,07-03-2022,,0.0,0.0
97514890797181,779042879979,BARB043078,Salary,Regular,Active,24-02-2023,,3110511.53,4130821.23
48255351612,779042879979,BARB043078,Fixed Deposit,Basic,Active,11-09-2019,,1309681.91,1135812.55
110021455748,779042879979,BARB043078,Salary,BSBD,Active,09-02-2019,,507453.41,1553066.57
4549172082874,673700259366,BKID090807,NRE,BSBD,Active,03-03-2023,,1102435.01,2865052.83
83597392652,673700259366,BKID090807,Current,Basic,Active,11-01-2023,,3009569.81,1785112.92
71996662154324,593391282142,HDFC077556,Salary,Premium,Active,05-07-2024,,2660594.5,2641451.25
46169408597958,593391282142,HDFC077556,Current,BSBD,Active,20-08-2024,,1733640.23,3185941.5
53239942009961,593391282142,HDFC077556,NRO,Premium,Active,18-05-2024,,1884671.12,4757469.78
2427158245768,705247466399,KKBK070167,Fixed Deposit,Basic,Active,17-12-2019,,2262666.73,3545066.56
93533278769,499032027840,SBIN075160,Savings,Regular,Active,20-02-2024,,839289.58,1254449.46
34052636872,499032027840,SBIN075160,NRO,Premium,Active,18-05-2024,,1899152.57,2855392.93
69685818690,707584224574,SBIN068179,Current,Basic,Active,24-08-2023,,5621849.11,7573126.6
503178724402,537830271706,ICIC057428,Salary,Corporate,Active,12-09-2022,,545457.98,702686.79
8319901541601288,116079564765,PUNB064524,Fixed Deposit,Regular,Active,14-07-2023,,3097488.81,4511978.96
95690139657,277926365565,SBIN090297,Current,BSBD,Active,01-04-2024,,791437.46,1439862.46
69426441243,277926365565,SBIN090297,Current,BSBD,Active,28-04-2024,,13000013.53,3690871.14
64791091653,277926365565,SBIN090297,Current,Basic,Active,16-04-2024,,9141356.67,9577027.25
23705898668224,809589624715,HDFC038744,NRO,BSBD,Active,16-12-2022,,2320061.43,2505773.82
473996259414,806246441484,IOBA044380,Savings,Basic,Active,14-05-2024,,2307808.59,4123745.72
756737840074,806246441484,IOBA044380,Current,Premium,Active,19-08-2023,,569758.6,3843742.47
6254432953432,548036952096,BARB068316,NRO,Regular,Active,09-10-2021,,901262.24,2449696.43
737020951355,548036952096,BARB068316,Current,Premium,Active,17-12-2021,,1347835.7,3158587.31
83691414872,868035001433,SBIN059432,Fixed Deposit,Basic,Active,26-11-2022,,1073293.39,1872562.16
35879449383,500452431448,SBIN042076,Salary,Corporate,Active,20-12-2019,,925018.95,2416678.59
