customer_cif,customer_name,customer_type,customer_entity_type,date_of_birth,father_spouse_name,nationality,citizenship,residency,tax_residency,pan,aadhaar,aadhaar_masked,identification_doc_no,mobile_number,email_id,address_individual,state,city,address_lat,address_lon,occupation_industry,annual_income,professional_experience_years,source_of_funds,_nri_country,customer_risk_score,pep_flag,hni_flag,minor_flag,non_face_to_face_flag,vkyc_flag,cif_creation_date,kyc_update_date,date_of_incorporation,place_of_incorporation,beneficial_owner_types,passive_nfe,address_registered_office,address_place_of_business,address_beneficial_owners,entity_identification_doc_no,cif_beneficial_owners,name_beneficial_owners
206199567406,Sunita Chatterjee,Individual,Individual,05-09-1962,Varun Kumar,Indian,Indian,Resident,India,JBSPV5955M,711638015007,XXXX-XXXX-2738,AADHAAR-4581XXXX6345,8262588385,sunita.chatterjee52@gmail.com,"256, MG Road, Madurai, Tamil Nadu - 695978",Tamil Nadu,Madurai,19.407074,81.150144,Salaried - Telecom,675682,37,Family Support,,Medium,N,N,N,Y,N,05-01-2021,28-04-2024,,,,,,,,,,
147054654942,Naveen Agarwal,Individual,Individual,19-09-1992,Sanjay Banerjee,Indian,Dual - Indian/KW,NRI,Other,OLSPS5285N,881962113879,XXXX-XXXX-2997,AADHAAR-8842XXXX8794,9072923300,naveen.agarwal280@hotmail.com,"325, Nehru Place, Lucknow, Uttar Pradesh - 247034",Uttar Pradesh,Lucknow,26.864314,80.991759,Salaried - Telecom,1171839,17,Rental Income,KW,Medium,N,N,N,N,N,22-08-2022,24-04-2023,,,,,,,,,,
703424054901,Deepak Mishra,Individual,Individual,05-12-1980,Rohan Agarwal,Indian,Indian,Resident,India,YSGPF3969J,305616756996,XXXX-XXXX-5878,AADHAAR-8276XXXX8933,6147881864,deepak.mishra334@hotmail.com,"32, Ring Road, Coimbatore, Tamil Nadu - 402434",Tamil Nadu,Coimbatore,16.425736,82.328366,Lawyer,492732,38,Salary,,Low,N,N,N,N,Y,01-05-2020,09-01-2021,,,,,,,,,,
622951386074,Excel Logistics,Non-Individual,Government Body,,,Indian,,Resident,India,DTEAD1392Y,,,,9598606801,excel655@yahoo.co.in,,Kerala,Thiruvananthapuram,24.058873,77.393564,Education,71748911,,Donations,,Low,N,N,N,N,N,05-07-2022,30-12-2024,06-08-2021,"Thiruvananthapuram, Kerala",Shareholding > 25%,N,"78 Corporate Park, Thiruvananthapuram, Kerala - 159860","Plot 57, Industrial Area, Thiruvananthapuram, Kerala","730, Residential Colony, Thiruvananthapuram, Kerala",U55944VM2015PTC721183,898071291308,Shweta Yadav
995889706522,Apex Holdings,Non-Individual,Sole Proprietorship,,,Indian,,Resident,India,LCCTC2058S,,,,7095646024,apex726@hotmail.com,,Rajasthan,Udaipur,25.143302,75.992401,Financial Services,441809004,,Investment,,Medium,N,N,N,N,N,18-10-2003,17-05-2006,19-09-1996,"Udaipur, Rajasthan",Senior Managing Official,N,"114 Corporate Park, Udaipur, Rajasthan - 683265","Plot 414, Industrial Area, Udaipur, Rajasthan","330, Residential Colony, Udaipur, Rajasthan",U88194IE2009PTC856585,295021669263,Tushar Kapoor
388919537152,Aditya Verma,Individual,Individual,09-02-1987,Rajesh Banerjee,Indian,Indian,Resident,India,SWXPW4716Y,761621973118,XXXX-XXXX-5668,AADHAAR-5507XXXX6148,6455736591,aditya.verma885@outlook.com,"109, Ring Road, Gaya, Bihar - 391179",Bihar,Gaya,16.71178,73.038348,Salaried - Telecom,360020,33,Pension,,Low,N,N,N,Y,N,31-03-2020,24-02-2021,,,,,,,,,,
922210716511,Shweta Sen,Individual,Individual,31-08-1987,Naveen Mishra,Indian,Indian,Resident,India,THUPJ7097R,532191686328,XXXX-XXXX-4190,AADHAAR-9267XXXX8162,6189342075,shweta.sen273@outlook.com,"28, Gandhi Nagar, Kochi, Kerala - 127549",Kerala,Kochi,9.97461,76.24499,Salaried - Insurance,2016128,32,Business Income,,Medium,N,N,N,N,N,15-05-2024,01-07-2024,,,,,,,,,,
451500707330,Tushar Das,Individual,Individual,14-01-1963,Ravi Bose,Indian,Indian,Resident,India,MQHPW7738F,912860093087,XXXX-XXXX-4463,AADHAAR-5513XXXX3704,8036344023,tushar.das336@hotmail.com,"380, Park Street, Noida, Uttar Pradesh - 790416",Uttar Pradesh,Noida,17.035179,78.285864,Consultant,1888226,36,Business Income,,Medium,N,N,N,N,N,21-12-2021,13-09-2022,,,,,,,,,,
197117889864,Vandana Das,Individual,Individual,03-04-2002,Nikhil Banerjee,Indian,Indian,Resident,India,ZJLPQ3583F,543656625530,XXXX-XXXX-9309,AADHAAR-2007XXXX5119,6502039684,vandana.das306@yahoo.co.in,"112, Gandhi Nagar, Pune, Maharashtra - 498669",Maharashtra,Pune,18.551878,73.813526,Salaried - IT,1519964,38,Rental Income,,Medium,N,N,N,Y,Y,24-09-2019,04-05-2023,,,,,,,,,,
881137526202,Swati Banerjee,Individual,Individual,02-09-1973,Harsh Bhat,Indian,Indian,Resident,India,XXEPX6053T,690458208052,XXXX-XXXX-3940,AADHAAR-4138XXXX2504,9100843498,swati.banerjee756@outlook.com,"60, Ring Road, Jaipur, Rajasthan - 636674",Rajasthan,Jaipur,26.919265,75.823561,Doctor,1792240,9,Pension,,Medium,N,N,N,N,Y,27-07-2018,21-11-2019,,,,,,,,,,
300498645309,Pooja Banerjee,Individual,Individual,17-06-1995,Ashish Nair,Indian,Indian,Resident,India,SNXPD7874U,903818068071,XXXX-XXXX-8545,AADHAAR-4621XXXX9299,8096544347,pooja.banerjee527@rediffmail.com,"397, Station Road, Nizamabad, Telangana - 891938",Telangana,Nizamabad,18.807633,81.303457,Salaried - Telecom,8313509,13,Investment Returns,,High,N,N,N,Y,Y,14-02-2015,19-11-2015,,,,,,,,,,
643469810623,Akash Kapoor,Individual,Individual,26-06-2005,Suresh Reddy,Indian,Indian,Resident,India,YWHPA3431L,599618980915,XXXX-XXXX-9545,AADHAAR-3933XXXX3281,9003082692,akash.kapoor631@gmail.com,"291, Ring Road, Nagpur, Maharashtra - 708581",Maharashtra,Nagpur,23.054722,75.124664,Salaried - Government,280336,12,Salary,,Low,N,N,N,N,N,09-02-2015,07-10-2024,,,,,,,,,,
720751690244,Mamta Pillai,Individual,Individual,06-03-1971,Kiran Banerjee,Indian,Indian,Resident,India,TXJPE3464M,880088812704,XXXX-XXXX-7799,AADHAAR-7336XXXX2492,7698801742,mamta.pillai593@yahoo.co.in,"55, Ring Road, Kolkata, West Bengal - 875957",West Bengal,Kolkata,22.612227,88.384778,Salaried - Manufacturing,2298616,27,Pension,,Medium,N,N,N,N,N,06-08-2018,10-03-2023,,,,,,,,,,
124422377630,Sapna Rao,Individual,Individual,01-10-1988,Tushar Gupta,Indian,Indian,Resident,India,HZWPV3518F,937490060292,XXXX-XXXX-0384,AADHAAR-6846XXXX9491,8090087260,sapna.rao290@outlook.com,"175, Gandhi Nagar, Bhagalpur, Bihar - 578842",Bihar,Bhagalpur,23.005878,75.483046,Freelancer,221992,21,Rental Income,,Low,N,N,N,Y,Y,01-11-2019,04-12-2024,,,,,,,,,,
403916413021,Mamta Mehta,Individual,Individual,21-12-1969,Ashish Shah,Indian,Indian,Resident,India,ICGPL7403E,886784231747,XXXX-XXXX-9744,AADHAAR-4001XXXX1488,8763112764,mamta.mehta152@rediffmail.com,"96, Ring Road, Puri, Odisha - 641269",Odisha,Puri,19.671658,80.687631,Self-Employed - Professional,1173085,2,Rental Income,,Medium,N,N,N,N,N,14-07-2016,28-08-2022,,,,,,,,,,
418501351683,Excel Infra,Non-Individual,Government Body,,,Indian,,Resident,India,MMBTW8296C,,,,7582009087,excel902@yahoo.co.in,,Delhi,Rohini,19.656754,79.691881,Real Estate,79409986,,Business Revenue,,Medium,N,N,N,N,N,07-05-2011,23-10-2024,14-02-2008,"Rohini, Delhi",Senior Managing Official,N,"64 Corporate Park, Rohini, Delhi - 328723","Plot 465, Industrial Area, Rohini, Delhi","134, Residential Colony, Rohini, Delhi",U72882NX2022PTC322330,716198102578,Lata Kumar
394785489117,Ritu Mukherjee,Individual,Individual,08-09-1981,Sachin Das,Indian,Indian,Resident,India,XJKPJ5134G,761667758962,XXXX-XXXX-3170,AADHAAR-5006XXXX0027,9521396646,ritu.mukherjee343@hotmail.com,"69, Nehru Place, Warangal, Telangana - 767201",Telangana,Warangal,21.404237,78.732658,Self-Employed - Retail,493085,14,Salary,,Low,N,N,N,N,N,01-05-2015,04-09-2017,,,,,,,,,,
464136287537,Bhavna Rao,Individual,Individual,14-04-1962,Yash Rao,Indian,Indian,Resident,India,PVCPC7525X,223220148493,XXXX-XXXX-8218,AADHAAR-8949XXXX7757,7313237492,bhavna.rao729@outlook.com,"136, MG Road, Coimbatore, Tamil Nadu - 795912",Tamil Nadu,Coimbatore,22.124315,73.935547,Salaried - Insurance,1009913,10,Rental Income,,Medium,N,N,N,N,N,05-06-2022,18-12-2023,,,,,,,,,,
890822967397,Arjun Tiwari,Individual,Individual,06-11-2006,Rajesh Rao,Indian,Indian,Resident,India,RVUPH7224Q,794009016715,XXXX-XXXX-1830,AADHAAR-9133XXXX4371,7999911701,arjun.tiwari623@outlook.com,"130, Station Road, Vadodara, Gujarat - 462918",Gujarat,Vadodara,23.790758,81.639023,Consultant,2374061,36,Business Income,,Medium,N,N,N,N,N,07-10-2021,05-03-2025,,,,,,,,,,
209927581746,Harsh Tiwari,Individual,Individual,06-01-1986,Ankit Verma,Indian,Indian,Resident,India,LIYPB5862W,623997540699,XXXX-XXXX-3583,AADHAAR-3965XXXX2907,9167531236,harsh.tiwari822@hotmail.com,"67, Ring Road, Gurugram, Haryana - 592331",Haryana,Gurugram,20.469818,81.861752,Salaried - Manufacturing,429481,19,Family Support,,Low,N,N,N,N,Y,24-04-2024,06-11-2024,,,,,,,,,,
501378639926,Anjali Bose,Individual,Individual,13-10-2004,Varun Pillai,Indian,Indian,Resident,India,PLCPR7460N,763423125133,XXXX-XXXX-6423,AADHAAR-3722XXXX3048,6839834292,anjali.bose865@rediffmail.com,"138, Nehru Place, Kolkata, West Bengal - 498277",West Bengal,Kolkata,22.527728,88.337536,Salaried - Healthcare,1483524,30,Agriculture Income,,Medium,N,N,N,Y,N,16-02-2023,30-03-2024,,,,,,,,,,
566520808648,Sonal Iyer,Individual,Individual,15-10-2002,Sanjay Deshmukh,Indian,Indian,Resident,India,ZBZPV0179O,386105925143,XXXX-XXXX-6534,AADHAAR-5415XXXX3706,7053820106,sonal.iyer564@yahoo.co.in,"288, Gandhi Nagar, Rajkot, Gujarat - 910073",Gujarat,Rajkot,24.760816,79.686717,Salaried - IT,19339448,4,Salary,,High,N,Y,N,Y,N,28-01-2023,30-01-2023,,,,,,,,,,
466884446607,Star Technologies,Non-Individual,HUF,,,Indian,,Resident,India,CBAAP3126W,,,,9907391494,star818@outlook.com,,West Bengal,Howrah,16.431997,82.018075,Agriculture,493814846,,Business Revenue,,High,N,N,N,Y,N,30-01-2011,27-07-2017,03-09-2001,"Howrah, West Bengal",Senior Managing Official,N,"6 Corporate Park, Howrah, West Bengal - 790441","Plot 9, Industrial Area, Howrah, West Bengal","517, Residential Colony, Howrah, West Bengal",U85015XX2003PTC606967,749590825359,Swati Mukherjee
566976160868,Nisha Gupta,Individual,Individual,15-02-1998,Gaurav Iyer,Indian,Indian,Resident,India,HSXPZ1448U,676202065580,XXXX-XXXX-5786,AADHAAR-4256XXXX2520,7537764758,nisha.gupta868@hotmail.com,"354, NH Highway, Pune, Maharashtra - 721916",Maharashtra,Pune,18.481397,73.829874,Salaried - Education,321089,8,Pension,,Low,N,N,N,N,Y,02-06-2016,17-09-2024,,,,,,,,,,
804290573788,Diamond Group,Non-Individual,LLP,,,Indian,,Resident,India,PCZJF2748A,,,,8672532489,diamond506@hotmail.com,,Odisha,Rourkela,16.244656,78.596982,Real Estate,255712726,,Donations,,Medium,N,N,N,N,N,28-11-2014,27-07-2017,17-02-2004,"Rourkela, Odisha",Control through other means,N,"70 Corporate Park, Rourkela, Odisha - 955399","Plot 274, Industrial Area, Rourkela, Odisha","410, Residential Colony, Rourkela, Odisha",U97141IE2022PTC834666,176294090112,Shweta Kapoor
916504092422,Pallavi Iyer,Individual,Individual,19-01-2005,Varun Iyer,Indian,Indian,Resident,India,BJYPG2455P,810211852528,XXXX-XXXX-6432,AADHAAR-6412XXXX4098,7685954218,pallavi.iyer581@outlook.com,"428, Station Road, Dwarka, Delhi - 650784",Delhi,Dwarka,15.642555,77.606092,Lawyer,408104,10,Agriculture Income,,Low,N,N,N,Y,Y,31-10-2019,05-09-2022,,,,,,,,,,
986401075748,Pradeep Singh,Individual,Individual,12-03-1990,Vikram Yadav,Indian,Indian,Resident,India,XQAPA4245B,231062649697,XXXX-XXXX-3221,AADHAAR-8181XXXX4163,6268691115,pradeep.singh608@yahoo.co.in,"423, NH Highway, Jabalpur, Madhya Pradesh - 636006",Madhya Pradesh,Jabalpur,18.489575,82.753253,Salaried - Banking,238293,13,Pension,,Low,N,N,N,N,N,22-11-2017,12-02-2019,,,,,,,,,,
873899841173,Aditya Kapoor,Individual,Individual,16-10-1996,Harsh Verma,Indian,Indian,Resident,India,NEBPK5931W,237487221586,XXXX-XXXX-9531,AADHAAR-6543XXXX5614,7649065698,aditya.kapoor879@hotmail.com,"344, NH Highway, Nagpur, Maharashtra - 619290",Maharashtra,Nagpur,19.410758,80.863617,Student,20086094,21,Pension,,Low,N,Y,N,N,N,07-02-2016,03-01-2020,,,,,,,,,,
351838343121,Bharat Associates,Non-Individual,Partnership,,,Indian,,Resident,India,OVQLP3441H,,,,9130658439,bharat668@hotmail.com,,Karnataka,Mangaluru,22.049307,79.78478,Trading,373981237,,Business Revenue,,Low,N,N,N,N,N,31-12-2018,03-08-2024,16-09-2009,"Mangaluru, Karnataka",Control through other means,Y,"177 Corporate Park, Mangaluru, Karnataka - 247158","Plot 88, Industrial Area, Mangaluru, Karnataka","938, Residential Colony, Mangaluru, Karnataka",U84353JG1990PTC233021,901671277492,Tanvi Yadav
309816585672,Rekha Yadav,Individual,Individual,16-07-1980,Ravi Deshmukh,Indian,Indian,Resident,India,GLSPJ6328O,200748704358,XXXX-XXXX-4863,AADHAAR-2071XXXX4878,6869698366,rekha.yadav316@outlook.com,"241, Park Street, Bengaluru, Karnataka - 350566",Karnataka,Bengaluru,13.008491,77.635593,Salaried - Education,900900,35,Business Income,,Medium,N,N,N,Y,Y,05-10-2021,24-03-2023,,,,,,,,,,
911452823886,Priya Tiwari,Individual,Individual,21-03-1977,Rohan Gupta,Indian,Indian,Resident,India,QXJPY3499D,492638850948,XXXX-XXXX-8126,AADHAAR-5384XXXX0173,6556301694,priya.tiwari33@outlook.com,"24, NH Highway, Varanasi, Uttar Pradesh - 834360",Uttar Pradesh,Varanasi,17.900815,77.965378,Salaried - Education,1409933,0,Business Income,,Medium,N,N,N,Y,N,23-12-2023,07-09-2024,,,,,,,,,,
198379985798,Anjali Pillai,Individual,Individual,23-06-2000,Rahul Pandey,Indian,Indian,Resident,India,WUYPO0125Z,221514806469,XXXX-XXXX-0423,AADHAAR-4701XXXX7835,9425402934,anjali.pillai942@yahoo.co.in,"465, Station Road, Agra, Uttar Pradesh - 226889",Uttar Pradesh,Agra,20.959777,73.851208,Salaried - IT,362431,10,Salary,,Low,N,N,N,N,N,06-06-2017,23-04-2024,,,,,,,,,,
766788191009,Rajesh Das,Individual,Individual,11-09-2010,Rahul Yadav,Indian,Indian,Resident,India,LFZPF2686X,800639188325,XXXX-XXXX-7767,AADHAAR-6998XXXX9731,6246194614,rajesh.das166@yahoo.co.in,"395, MG Road, Siliguri, West Bengal - 141910",West Bengal,Siliguri,19.644071,76.750883,Salaried - Insurance,457325,0,Family Support,,Low,N,N,Y,N,N,22-04-2015,17-09-2018,,,,,,,,,,
429072488493,Star Ventures,Non-Individual,HUF,,,Indian,,Resident,India,DAHHG0209Y,,,,7403863578,star98@gmail.com,,Telangana,Nizamabad,21.614977,73.249327,Agriculture,118557751,,Government Grant,,Low,N,N,N,N,N,22-09-2013,30-08-2015,19-05-1997,"Nizamabad, Telangana",Control through other means,N,"132 Corporate Park, Nizamabad, Telangana - 309424","Plot 273, Industrial Area, Nizamabad, Telangana","350, Residential Colony, Nizamabad, Telangana",U69338OA2000PTC347042,515586864130,Deepak Patel
231727467141,Sneha Joshi,Individual,Individual,26-04-1984,Amit Nair,Indian,Indian,Resident,India,GBLPQ3855X,476875827624,XXXX-XXXX-2289,AADHAAR-8869XXXX2818,7956955216,sneha.joshi859@rediffmail.com,"432, MG Road, Vadodara, Gujarat - 403482",Gujarat,Vadodara,24.755427,75.235993,Agriculture,541331,4,Pension,,Medium,N,N,N,Y,N,15-04-2020,05-10-2020,,,,,,,,,,
765015767877,Shweta Deshmukh,Individual,Individual,14-12-1971,Arjun Gupta,Indian,Indian,Resident,India,CVBPS1934Y,353924058634,XXXX-XXXX-7742,AADHAAR-2834XXXX1720,7863853535,shweta.deshmukh218@outlook.com,"23, MG Road, Salem, Tamil Nadu - 124925",Tamil Nadu,Salem,21.651759,76.929351,Salaried - Manufacturing,74241738,13,Investment Returns,,Low,N,Y,N,Y,N,14-11-2015,15-02-2025,,,,,,,,,,
118031234089,Shri Services,Non-Individual,Partnership,,,Indian,,Resident,India,XUMGO3638W,,,,9752209627,shri950@rediffmail.com,,Kerala,Kozhikode,15.959426,82.527379,Agriculture,397000748,,Donations,,Medium,N,N,N,N,N,16-07-2020,19-02-2021,12-05-2015,"Kozhikode, Kerala",Control through other means,Y,"109 Corporate Park, Kozhikode, Kerala - 959434","Plot 233, Industrial Area, Kozhikode, Kerala","590, Residential Colony, Kozhikode, Kerala",U14722TD2022PTC420752,331033607480,Anita Sharma
575555165757,Ritu Deshmukh,Individual,Individual,03-11-2003,Pradeep Bose,Indian,Indian,Resident,India,OLFPZ0455H,673750313451,XXXX-XXXX-2592,AADHAAR-4840XXXX9674,8965053022,ritu.deshmukh559@hotmail.com,"79, Gandhi Nagar, Jodhpur, Rajasthan - 186680",Rajasthan,Jodhpur,16.357993,73.036507,Doctor,1330593,0,Rental Income,,Medium,N,N,N,N,Y,11-06-2024,12-11-2024,,,,,,,,,,
708342706859,Varun Bose,Individual,Individual,05-02-1996,Yash Joshi,Indian,Indian,Resident,India,DDIPX7030G,942562244158,XXXX-XXXX-8322,AADHAAR-3826XXXX4833,6273005449,varun.bose51@rediffmail.com,"214, Nehru Place, Nagpur, Maharashtra - 225719",Maharashtra,Nagpur,24.562456,81.110118,Salaried - Telecom,635677,33,Agriculture Income,,Medium,N,N,N,N,N,16-05-2024,30-12-2024,,,,,,,,,,
685039427506,Premier Group,Non-Individual,Private Limited,,,Indian,,Resident,India,WRWFS7231C,,,,9781779207,premier883@rediffmail.com,,Kerala,Thrissur,22.182771,73.422167,Construction,21923000,,Government Grant,,Low,N,N,N,N,N,07-03-2014,11-01-2019,20-09-2009,"Thrissur, Kerala",Senior Managing Official,N,"147 Corporate Park, Thrissur, Kerala - 546951","Plot 190, Industrial Area, Thrissur, Kerala","791, Residential Colony, Thrissur, Kerala",U82996VO1992PTC698038,822131131528,Aditya Das
783030932079,Mamta Verma,Individual,Individual,10-12-1992,Tushar Joshi,Indian,Dual - Indian/JP,NRI,Other,YRDPJ5456F,854937031282,XXXX-XXXX-2632,AADHAAR-6710XXXX7575,7586312367,mamta.verma342@rediffmail.com,"438, Park Street, Hubli, Karnataka - 617330",Karnataka,Hubli,22.203167,80.761941,Student,323311,1,Overseas Business,JP,Low,N,N,N,N,N,12-08-2016,29-05-2019,,,,,,,,,,
939007660788,Pallavi Singh,Individual,Individual,26-09-1986,Pranav Das,Indian,Indian,Resident,India,LSQPY1801T,627954177058,XXXX-XXXX-7831,AADHAAR-8949XXXX8298,7066401918,pallavi.singh805@rediffmail.com,"294, Park Street, Thiruvananthapuram, Kerala - 453732",Kerala,Thiruvananthapuram,20.225272,76.464647,Salaried - Education,1079225,13,Pension,,Medium,N,N,N,N,N,15-10-2022,23-06-2024,,,,,,,,,,
758435786492,Yash Singh,Individual,Individual,28-07-1978,Ravi Chatterjee,Indian,Indian,Resident,India,JWIPW6330E,674291119321,XXXX-XXXX-4327,AADHAAR-2583XXXX5400,8377641455,yash.singh859@rediffmail.com,"314, Park Street, Jabalpur, Madhya Pradesh - 732338",Madhya Pradesh,Jabalpur,22.438888,78.990037,Salaried - Insurance,553758,40,Business Income,,Medium,N,N,N,N,N,10-04-2020,01-05-2022,,,,,,,,,,
904602054154,Lata Bose,Individual,Individual,30-08-1979,Amit Deshmukh,Indian,Indian,Resident,India,NIHPR4925Z,346238644327,XXXX-XXXX-2365,AADHAAR-5357XXXX6426,8516884145,lata.bose936@rediffmail.com,"200, NH Highway, Kozhikode, Kerala - 135015",Kerala,Kozhikode,19.376664,74.63729,Salaried - Banking,2295478,32,Investment Returns,,High,N,N,N,N,N,31-01-2016,11-02-2023,,,,,,,,,,
351738347995,Sunita Yadav,Individual,Individual,31-01-1988,Suresh Yadav,Indian,Indian,Resident,India,KBYPN7305H,580378989458,XXXX-XXXX-3848,AADHAAR-5988XXXX6208,8411113040,sunita.yadav532@yahoo.co.in,"231, NH Highway, Jaipur, Rajasthan - 307445",Rajasthan,Jaipur,26.934417,75.74913,Engineer,365565,7,Family Support,,Low,N,N,N,Y,N,14-06-2024,26-08-2024,,,,,,,,,,
152749115898,Manoj Mishra,Individual,Individual,25-02-2004,Varun Bhat,Indian,Indian,Resident,India,CJSPL4719M,294585373162,XXXX-XXXX-5379,AADHAAR-2601XXXX1158,6144984816,manoj.mishra176@gmail.com,"90, MG Road, Patna, Bihar - 448187",Bihar,Patna,25.580399,85.169902,Self-Employed - Retail,255129,19,Business Income,,Low,N,N,N,Y,N,21-12-2023,30-09-2024,,,,,,,,,,
265118160634,Vikram Kumar,Individual,Individual,21-02-1984,Kiran Iyer,Indian,Indian,Resident,India,AOXPQ3077S,724536792680,XXXX-XXXX-7822,AADHAAR-9874XXXX3296,6581660671,vikram.kumar666@yahoo.co.in,"475, NH Highway, Mumbai, Maharashtra - 244537",Maharashtra,Mumbai,19.077879,72.896779,Salaried - Banking,483446,29,Rental Income,,Low,N,N,N,Y,N,27-04-2019,25-12-2024,,,,,,,,,,
844238772005,Deepak Sen,Individual,Individual,22-09-2006,Anil Reddy,Indian,Indian,Resident,India,JHYPS8887W,798680061282,XXXX-XXXX-2470,AADHAAR-6665XXXX3660,6019371313,deepak.sen52@hotmail.com,"436, Ring Road, Gurugram, Haryana - 719207",Haryana,Gurugram,20.062555,81.443289,Self-Employed - Professional,284147,3,Investment Returns,,Low,N,N,N,N,N,04-05-2023,28-06-2024,,,,,,,,,,
356303486833,Tanvi Rao,Individual,Individual,16-12-1973,Pranav Banerjee,Indian,Indian,Resident,India,TGKPL3064Y,604250888101,XXXX-XXXX-5843,AADHAAR-6877XXXX6326,7570333059,tanvi.rao982@yahoo.co.in,"28, Station Road, Surat, Gujarat - 772600",Gujarat,Surat,25.183716,79.568987,Student,497627,9,Rental Income,,Low,N,N,N,N,N,18-05-2018,19-06-2018,,,,,,,,,,
919437673958,Divya Sen,Individual,Individual,22-08-1969,Akash Malhotra,Indian,Indian,Resident,India,NESPF8410C,665510930269,XXXX-XXXX-7054,AADHAAR-8426XXXX6021,9600304200,divya.sen184@hotmail.com,"451, Station Road, Karimnagar, Telangana - 343854",Telangana,Karimnagar,24.243416,77.034298,Salaried - Government,2356000,39,Business Income,,Medium,N,N,N,Y,N,27-10-2022,21-08-2024,,,,,,,,,,
871026094420,Amit Tiwari,Individual,Individual,28-04-1974,Sanjay Banerjee,Indian,Indian,Resident,India,LVKPI6275O,596568751995,XXXX-XXXX-4762,AADHAAR-9220XXXX7462,8767356656,amit.tiwari163@gmail.com,"135, Park Street, Patna, Bihar - 455474",Bihar,Patna,25.569443,85.13735,Salaried - Government,2264761,28,Family Support,,High,N,N,N,Y,N,08-01-2016,08-04-2019,,,,,,,,,,
746561773057,Harsh Sharma,Individual,Individual,14-01-1985,Sandeep Patel,Indian,Indian,Resident,India,CWYPS5475Q,901759491699,XXXX-XXXX-6607,AADHAAR-9702XXXX8061,6144927167,harsh.sharma655@yahoo.co.in,"43, MG Road, Kota, Rajasthan - 445151",Rajasthan,Kota,21.906363,77.921861,Student,1294862,33,Rental Income,,Medium,N,N,N,N,N,24-01-2019,06-08-2023,,,,,,,,,,
153762889694,Sapna Singh,Individual,Individual,11-03-1988,Deepak Verma,Indian,Indian,Resident,India,IYEPP1049F,607574124511,XXXX-XXXX-0209,AADHAAR-2236XXXX2312,7788864036,sapna.singh238@rediffmail.com,"160, MG Road, Kozhikode, Kerala - 162248",Kerala,Kozhikode,20.296909,82.284584,Salaried - Insurance,2304434,0,Salary,,Medium,N,N,N,N,N,29-12-2016,20-04-2021,,,,,,,,,,
416530426795,Om Logistics,Non-Individual,Partnership,,,Indian,,Resident,India,BFOHT2257P,,,,6381817564,om100@yahoo.co.in,,Punjab,Ludhiana,24.362518,74.322436,Manufacturing,140221591,,Government Grant,,Medium,N,N,N,N,N,16-08-2021,05-02-2025,09-02-2020,"Ludhiana, Punjab",Shareholding > 25%,N,"26 Corporate Park, Ludhiana, Punjab - 435829","Plot 347, Industrial Area, Ludhiana, Punjab","402, Residential Colony, Ludhiana, Punjab",U37555YQ1997PTC654479,496695381682,Tanvi Banerjee
512791892742,Deepak Joshi,Individual,Individual,23-12-1964,Manoj Das,Indian,Indian,Resident,India,GSZPF3168S,972705915192,XXXX-XXXX-9241,AADHAAR-3363XXXX6347,9283815950,deepak.joshi417@hotmail.com,"440, Ring Road, Agra, Uttar Pradesh - 379865",Uttar Pradesh,Agra,23.082788,74.822392,Business Owner,2035828,9,Salary,,High,N,N,N,N,N,14-03-2017,05-03-2023,,,,,,,,,,
