account_number,customer_cif,customer_branch_ifsc,account_category,account_type,account_status,account_opening_date,inoperative_status_date,credit_summation_period,debit_summation_period
17105149331202,508657715365,HDFC026342,Fixed Deposit,BSBD,Active,17-10-2024,,2791836.57,4204058.8
9831368728302,966457666667,BARB053887,Savings,BSBD,Active,30-06-2020,,257781.0,524780.93
6484085002326,739367474432,BKID027632,Salary,Regular,Active,24-12-2024,,1732811.12,5133776.52
9201618342096,639986704357,UTIB076432,Current,Regular,Active,09-07-2022,,155365.93,1229016.84
6915383093764,246071933564,KKBK035631,Salary,BSBD,Active,09-04-2021,,975987.51,1069098.1
9100145354599,842179568774,UTIB077530,Fixed Deposit,BSBD,Active,28-02-2022,,2027073.36,2887121.39
9109289808532,842179568774,UTIB077530,Salary,Regular,Active,04-10-2021,,1098163.07,2343914.05
243009141963,709699106351,ICIC019603,Savings,Regular,Active,13-11-2019,,1979592.81,4406174.43
249366231986,709699106351,ICIC019603,Savings,Premium,Frozen,05-12-2019,,0.0,0.0
11651789107869,333450306167,IOBA054269,Savings,Regular,Active,25-02-2020,,329835.04,1328337.48
86561695477,333450306167,IOBA054269,Salary,Premium,Active,12-05-2021,,1815016.8,5583504.35
2414266976656,274581034328,CNRB011235,Savings,Premium,Active,08-07-2022,,506338.75,1493368.15
557954647501,485175598451,ICIC098558,Fixed Deposit,Regular,Active,02-04-2024,,6740690.07,25047314.61
620895087934,485175598451,ICIC098558,Current,Corporate,Active,13-12-2024,,159044.57,2982152.25
88791814052,576817403428,CNRB026917,Salary,BSBD,Active,16-01-2021,,1431831.77,2208445.53
15147070606,576817403428,CNRB026917,Salary,Regular,Active,09-09-2022,,922820.39,3573029.95
9113823920475,869494655725,UTIB052135,Current,Basic,Active,04-07-2019,,969979.05,3457104.97
9144577942333,660481758234,UTIB062722,Fixed Deposit,Regular,Active,11-05-2022,,11194957.65,10765643.6
9183423578036,660481758234,UTIB062722,Current,Regular,Active,30-08-2020,,15990900.85,6405372.96
9223865377149,198368197539,UTIB061218,Savings,Basic,Active,23-02-2024,,1164837.21,3225736.58
9283438486361,198368197539,UTIB061218,Recurring Deposit,Basic,Active,06-09-2024,,120003.56,686114.88
2665437522747551,452394641800,PUNB010657,Savings,BSBD,Active,04-03-2024,,2944226.36,4596778.26
23696247367945,637849233310,KKBK084167,Fixed Deposit,Premium,Active,08-12-2016,,1196046.15,3458299.69
96916171065383,637849233310,KKBK084167,Savings,Basic,Active,07-07-2022,,2703068.85,4592306.67
17138437503615,313194663827,IOBA043167,Salary,Basic,Active,11-02-2021,,1423560.43,3425035.1
1211588889941,313194663827,IOBA043167,Savings,Basic,Active,13-04-2024,,689626.1,1808044.01
3164010945369450,877768627959,PUNB043513,Savings,Regular,Active,02-02-2024,,512112.96,1605096.44
783750694800,563347141352,ICIC057500,Savings,Premium,Active,23-10-2024,,591159.83,694525.73
664302047719,563347141352,ICIC057500,Savings,Premium,Dormant,09-05-2024,18-05-2024,229246.45,226352.21
9549632269148217,862443524129,PUNB045536,Savings,BSBD,Active,16-11-2024,,7023.21,3663491.96
1905918577760934,862443524129,PUNB045536,Savings,Regular,Active,12-08-2024,,2470513.95,3669472.05
93165274221957,978715596274,HDFC035646,Savings,BSBD,Active,20-12-2023,,1610886.29,2641730.62
9102365429134,217533516791,UTIB073226,Current,Regular,Active,02-04-2024,,599938.36,4182457.84
1308430388669741,789876568849,PUNB077074,Salary,Premium,Active,15-08-2020,,24435.03,1188838.09
9651805506119374,789876568849,PUNB077074,Salary,BSBD,Active,03-03-2024,,1958938.39,3796672.41
9485054984284,638674793872,IOBA084239,Current,Basic,Active,29-07-2022,,1170304.5,2394460.39
72381948761,638674793872,IOBA084239,Recurring Deposit,Regular,Active,04-08-2021,,1872641.96,5404863.61
82915101225,320110009446,SBIN094660,Current,BSBD,Active,23-11-2019,,835241.06,3111268.6
9113961457823,250302876088,UTIB089638,Salary,Premium,Active,03-08-2020,,1151776.85,2184312.2
9219691662477,250302876088,UTIB089638,Savings,Premium,Active,21-07-2022,,792329.45,2086236.54
7030268069141925,386475154485,PUNB066875,Current,Basic,Active,23-08-2024,,1824580.78,1717686.25
955465576252,985303411102,ICIC083636,Recurring Deposit,Regular,Frozen,21-03-2020,,0.0,0.0
47052272849354,597809957580,KKBK053317,Savings,BSBD,Active,26-12-2023,,1933637.2,1747060.09
7858384734530279,447021476644,PUNB025542,Fixed Deposit,Regular,Active,02-02-2024,,1559662.86,2735926.14
51695266323,248787059938,CNRB039702,Savings,BSBD,Active,24-08-2020,,1406886.59,1609623.58
8229277832060,248787059938,CNRB039702,Fixed Deposit,Regular,Active,09-02-2022,,1992980.95,2181840.81
35482143493038,802538158000,CNRB072116,Salary,BSBD,Frozen,25-11-2023,,0.0,0.0
5796175297814,560735247750,BARB064172,Savings,Regular,Active,03-06-2021,,1078279.45,1365245.65
5902325989105,560735247750,BARB064172,Savings,Regular,Active,29-09-2024,,1026857.22,3873876.87
347021765035,923885428827,ICIC074773,Current,BSBD,Closed,03-08-2024,,0.0,0.0
10791769274,219510800127,KKBK077295,Fixed Deposit,Regular,Active,17-05-2023,,685201.08,1927200.66
50477757831,785024901777,SBIN076357,Fixed Deposit,Premium,Active,21-10-2024,,949773.61,4813342.71
92443369839278,431818184320,CNRB094474,Recurring Deposit,Premium,Active,05-07-2023,,2080297.08,1859586.37
60720895893,431818184320,CNRB094474,Current,Premium,Active,06-07-2023,,759359.59,2777146.08
5296431524900247,247627726932,PUNB042230,Fixed Deposit,Premium,Active,02-11-2021,,353453.4,973158.66
2553885425012362,247627726932,PUNB042230,Current,Basic,Active,30-12-2023,,1552077.82,1795713.63
60276152123,648304703429,IOBA060797,Fixed Deposit,BSBD,Active,27-03-2024,,2354126.15,2272217.21
1741616053220,648304703429,IOBA060797,Savings,BSBD,Active,10-12-2024,,1607906.99,2421556.62
84036323253,455405182830,IOBA054984,Fixed Deposit,Regular,Active,16-04-2024,,3973991.88,12183945.64
33680548813353,455405182830,IOBA054984,Fixed Deposit,Corporate,Active,14-09-2022,,22823234.18,8488539.34
9112022093547,817802872290,UTIB023021,Savings,Premium,Active,16-05-2020,,2193556.13,6103651.14
64649923363663,797266620951,HDFC028404,Savings,BSBD,Active,22-07-2021,,634106.2,597434.36
81837166724729,797266620951,HDFC028404,Fixed Deposit,BSBD,Active,01-06-2020,,436857.78,1376774.22
9389700433612285,572344074010,PUNB058216,Current,Regular,Active,03-01-2018,,1762637.87,2678327.38
51501038560700,515075353684,BARB062571,Current,Premium,Active,27-07-2018,,688414.58,2114880.67
3238266438534196,694569883180,PUNB021062,Savings,BSBD,Active,07-10-2024,,585694.48,1972008.24
87645029612077,188888852510,HDFC051756,Current,Premium,Active,09-08-2019,,976882.08,1689139.62
301865400230,992202655201,ICIC092004,Current,BSBD,Frozen,09-09-2024,,0.0,0.0
71211488681,255832156573,IOBA023566,Savings,BSBD,Active,30-08-2023,,950967.69,1137109.94
996405786700,420059899450,BARB017514,Current,Premium,Active,06-06-2020,,481834.61,2998864.01
200742265695,420059899450,BARB017514,Current,BSBD,Active,17-04-2022,,1252648.5,1901913.01
6534182063692353,523905329395,PUNB028903,Current,Basic,Active,11-06-2024,,1503876.59,3395885.29
249131104330,815047513711,ICIC075023,Savings,Regular,Active,11-08-2024,,102106.21,3208750.87
258724033552,815047513711,ICIC075023,Current,Basic,Active,01-08-2023,,1568360.14,2961262.53
97043965543040,282962415305,BKID036164,Salary,Regular,Active,08-10-2024,,1254957.32,3242884.11
6099612287418,282962415305,BKID036164,Fixed Deposit,Regular,Active,28-04-2022,,2770016.5,2934314.39
23341702466969,579990950412,IOBA018385,Savings,Premium,Active,24-06-2022,,2226020.88,3843880.24
733732353338,329524337013,IOBA012733,Fixed Deposit,Premium,Active,17-07-2024,,529491.71,1755746.24
9550763083647,971667661846,KKBK011860,Current,Corporate,Active,30-07-2023,,722693.14,2007093.86
78327884427,971667661846,KKBK011860,Current,Corporate,Frozen,10-03-2019,,0.0,0.0
97824090598,903397977645,SBIN010310,Recurring Deposit,Premium,Active,12-11-2022,,1655687.19,3530182.04
78235489739734,108250599576,HDFC080869,Salary,Regular,Active,23-11-2016,,1563866.99,1764950.86
3724447235330809,332344952809,PUNB096735,Savings,Regular,Active,08-03-2021,,1796806.43,2823213.06
7681171661065137,332344952809,PUNB096735,Savings,Basic,Active,26-01-2023,,1685486.11,2838369.66
316914365431,121097412612,BKID083414,Current,BSBD,Active,18-11-2021,,1554069.05,3993288.79
86131037341627,831546246704,HDFC089068,Savings,BSBD,Active,14-04-2017,,659766.6,4303373.09
63940601659191,397088447238,HDFC020605,Fixed Deposit,Corporate,Active,20-09-2024,,6487910.81,11343702.32
85743583242,702181008293,BKID064548,Savings,Regular,Active,06-10-2021,,296535.64,1186800.78
9289281856125,986401075748,UTIB096355,Savings,Premium,Active,16-07-2018,,627444.65,660704.85
3197787973994,369346843977,BKID085198,Savings,Basic,Active,01-04-2019,,1345337.75,4457640.49
6782040265635,369346843977,BKID085198,Salary,BSBD,Active,28-03-2021,,2643117.16,2842543.99
554923722414,905863738571,BARB042798,Salary,Basic,Active,08-11-2019,,597030.4,1317921.51
30077412036597,118120415174,IOBA029683,Savings,Basic,Active,29-03-2023,,5340034.79,7507063.22
34362985348,118120415174,IOBA029683,Fixed Deposit,Basic,Active,17-08-2022,,1793943.79,4167020.71
4152620324931014,274705032997,PUNB023484,Fixed Deposit,Regular,Active,12-07-2016,,14161087.54,10401381.29
19433251459,720511001957,SBIN055194,Salary,Regular,Active,23-03-2019,,1698631.65,3028998.73
355317274968,377106999811,CNRB013583,Savings,BSBD,Active,14-02-2022,,513734.78,2907985.71
3342711513352,752807674652,BARB096996,Current,Premium,Active,25-08-2024,,516370.89,1633605.54
9256318681821,339447246547,UTIB084649,Savings,BSBD,Active,05-10-2023,,413552.92,1808073.42
9270298286432,339447246547,UTIB084649,Fixed Deposit,Basic,Frozen,25-10-2022,,0.0,0.0
988843006985,322275628554,ICIC015431,Savings,Regular,Active,20-12-2024,,1199519.19,2370832.64
727401863204,322275628554,ICIC015431,Savings,BSBD,Active,05-06-2024,,3046842.5,4602945.64
279643535771,625735745614,BARB079095,Salary,BSBD,Active,01-10-2022,,840173.63,3383215.77
185683563698,645373019279,KKBK038506,Salary,BSBD,Active,25-11-2018,,1835121.09,3974212.13
4096024395787,645373019279,KKBK038506,Savings,Regular,Active,13-01-2023,,979872.62,1576887.79
36000544434,741327766625,SBIN064814,Fixed Deposit,Basic,Active,30-06-2022,,1613717.04,2707552.16
13612299706773,938253404314,HDFC073622,Current,Regular,Active,29-01-2022,,3851012.67,5685826.5
20185197683835,938253404314,HDFC073622,Salary,Premium,Active,18-06-2022,,1122008.78,4032915.96
834643499966,575786301287,ICIC096647,Salary,Premium,Active,14-04-2022,,1403262.33,1462323.1
96278138621929,482329891654,KKBK040250,Fixed Deposit,Basic,Active,14-12-2021,,889446.29,2148375.38
9470530085775,482329891654,KKBK040250,Current,BSBD,Active,26-05-2023,,2514045.06,5390435.75
62173834562174,770790381948,BARB092330,Salary,Regular,Active,09-08-2021,,1125451.03,3464260.19
9403888122292,770790381948,BARB092330,Fixed Deposit,Regular,Active,07-01-2016,,3429782.67,7149378.46
210257391820,624982694072,ICIC026691,Fixed Deposit,Basic,Active,22-08-2020,,5693385.85,9550260.86
9142685299339,686346979606,UTIB017156,Recurring Deposit,Premium,Dormant,29-08-2024,22-09-2024,0.0,0.0
116427973211,310621981445,ICIC095071,Current,Regular,Frozen,11-02-2024,,0.0,0.0
411108704826,310621981445,ICIC095071,Fixed Deposit,Regular,Active,16-11-2023,,5382758.66,981022.04
307799282672,266948330751,ICIC018202,Recurring Deposit,Basic,Active,22-12-2021,,1295443.56,3948759.26
16521442416,445402635337,SBIN067898,Fixed Deposit,Premium,Active,15-11-2024,,2907314.13,6579941.55
57950474469,804290573788,KKBK010957,Current,Regular,Active,26-04-2020,,11710798.07,12860542.71
1993228826226,281754158955,IOBA035813,Fixed Deposit,Regular,Active,28-07-2023,,25110.13,558177.32
9116685726873,582149202067,UTIB053941,Current,Corporate,Dormant,19-12-2015,07-07-2017,183206.85,41792.97
9140609750980,732454704960,UTIB061637,Fixed Deposit,BSBD,Active,06-03-2024,,1726187.01,3999144.02
9131055728081,732454704960,UTIB061637,Current,Premium,Dormant,26-08-2022,08-12-2022,252617.36,27810.31
364977502934,561593640501,ICIC091770,Savings,Regular,Active,18-09-2020,,2049902.61,2896202.53
48341691809,915991081812,CNRB033255,Savings,Premium,Active,05-09-2024,,3974134.48,4624163.65
25470621980700,830078221354,CNRB028203,Savings,Premium,Active,26-03-2021,,1489750.19,1877431.98
69917920992758,830078221354,CNRB028203,Fixed Deposit,Basic,Active,20-03-2017,,1266276.85,4045196.96
9147468036697,204291901485,UTIB020757,Savings,BSBD,Active,09-03-2022,,1884268.58,3279635.76
9249974407580,204291901485,UTIB020757,Salary,BSBD,Active,23-02-2023,,398987.12,1351633.49
26510821650,260637644143,SBIN035538,Savings,Basic,Active,10-08-2016,,1811089.84,4417928.93
58031133711016,235372501964,CNRB085066,Fixed Deposit,Premium,Active,06-06-2022,,4227292.11,5525422.13
46569179060053,235372501964,CNRB085066,Fixed Deposit,BSBD,Active,17-08-2024,,3032274.63,4438465.02
615246523218,211342338292,IOBA026973,Salary,BSBD,Active,08-12-2016,,1768829.7,3510476.89
14492933195713,107066142350,HDFC071526,Salary,Regular,Active,31-12-2023,,1683568.55,3025614.03
50099235198999,107066142350,HDFC071526,Fixed Deposit,Basic,Active,02-11-2024,,1642799.73,4163503.08
181161985532,101128442852,KKBK026367,Savings,Basic,Active,10-11-2024,,3018959.96,5071272.59
76461066609724,101128442852,KKBK026367,Savings,Basic,Active,15-02-2024,,4279817.64,6945476.17
835113098716,444405396501,ICIC082720,Fixed Deposit,Premium,Active,19-09-2022,,1939008.74,2755241.34
57661284495,425916674396,SBIN017537,Fixed Deposit,Regular,Active,26-01-2024,,1719660.89,1752971.21
360242222541,484595887883,BKID078882,Savings,BSBD,Active,19-11-2024,,10210761.43,3677387.16
666505661578,520482862419,ICIC075586,Recurring Deposit,Basic,Active,11-10-2020,,3723171.85,4799691.63
57838975664213,373805972912,HDFC075141,Salary,Premium,Dormant,27-08-2021,04-12-2024,181200.51,4226.87
26860311169041,373805972912,HDFC075141,Salary,Basic,Active,20-03-2022,,839408.74,2688803.43
28399262053187,636870780234,CNRB068583,Salary,Basic,Active,11-09-2019,,690955.12,260159.87
208833331949,636870780234,CNRB068583,Current,BSBD,Active,22-02-2021,,2066430.05,2836384.21
26258407039,903405498856,SBIN073361,Salary,Regular,Active,10-11-2021,,1154336.42,4125630.24
546300049710,893544484411,CNRB093293,Savings,BSBD,Active,19-06-2022,,1930901.72,3064431.29
7639126976992,927971848889,BKID039586,Recurring Deposit,Premium,Active,21-08-2024,,1532931.41,1867753.4
904999429977,247386685994,ICIC035998,Savings,Regular,Active,22-05-2022,,1027401.59,2436703.81
868549809502,247386685994,ICIC035998,Current,BSBD,Active,01-10-2022,,721432.55,4784074.71
9272834040559,266086422369,UTIB077477,Salary,Premium,Active,15-07-2024,,358251.43,897359.28
9170425364060,266086422369,UTIB077477,Salary,BSBD,Active,10-04-2024,,1271971.14,2388200.41
93165062850576,997830709294,BARB027132,Recurring Deposit,Basic,Active,15-03-2024,,1630447.59,2424217.14
45433145471,997830709294,BARB027132,Salary,Basic,Active,12-10-2022,,3310284.85,5866668.21
9240694682023,728396645004,UTIB098749,Salary,Premium,Active,25-09-2021,,884532.41,1740590.66
83218627837832,238604083638,CNRB074217,Salary,Regular,Active,20-10-2023,,2060068.42,4875248.76
8166120042970,238604083638,CNRB074217,Recurring Deposit,BSBD,Active,09-04-2017,,1300596.73,2304489.25
9262033830189,190837032767,UTIB070836,Current,Regular,Active,29-05-2021,,2735012.98,10873596.11
9214485698881,190837032767,UTIB070836,Fixed Deposit,Corporate,Active,19-09-2022,,2474583.54,5035079.56
9104809715065,304191363626,UTIB052087,Salary,Basic,Active,09-03-2022,,1947724.98,4756959.72
9131996784899,304191363626,UTIB052087,Savings,Regular,Active,19-09-2021,,734960.94,2096849.91
9259180980970,484932343890,UTIB073940,Current,Regular,Active,05-06-2021,,926397.36,3015642.06
25888629644,472158707702,KKBK088152,Current,Premium,Active,04-02-2024,,307529.57,616879.46
904801233879,472158707702,KKBK088152,Salary,Regular,Dormant,31-07-2023,09-01-2024,15452.95,3701.82
502833075159,730049935180,BARB070561,Current,Corporate,Active,10-04-2017,,4806217.21,2480089.27
233944850451,730049935180,BARB070561,Current,Corporate,Active,14-07-2017,,1410072.95,5780681.8
19984508399389,960670610701,CNRB024670,Salary,Premium,Active,14-04-2017,,1512435.93,5200970.99
427840026320,544084480371,ICIC047298,NRO,Regular,Active,28-08-2024,,962571.1,2238217.11
7939935836383823,926465338272,PUNB016992,Salary,BSBD,Active,01-12-2019,,1393659.32,2029327.84
9232808566709088,926465338272,PUNB016992,Salary,Basic,Active,06-08-2024,,1073716.78,2290851.55
9226446675809,600411884517,UTIB025485,Fixed Deposit,Basic,Active,07-11-2022,,1188400.95,3393665.76
575920248045,673055546576,ICIC051400,Savings,BSBD,Active,26-02-2024,,2095644.13,2086901.33
926473941320,673055546576,ICIC051400,Savings,BSBD,Active,19-10-2024,,1882194.89,3642496.34
9102663569726,841568852020,UTIB059143,Savings,Premium,Active,27-01-2017,,1701028.92,3611364.4
9154777593955,373368259976,UTIB015293,Savings,BSBD,Dormant,25-04-2023,15-03-2024,0.0,0.0
9285963736627,373368259976,UTIB015293,Salary,Premium,Dormant,08-02-2023,04-12-2024,78452.98,2822.61
24779931601645,774977567107,CNRB053239,Savings,Premium,Active,04-08-2023,,734652.0,1053076.21
67125672253609,438507558592,HDFC022507,Fixed Deposit,Basic,Active,18-10-2022,,306427.83,241365.94
51517435987361,438507558592,HDFC022507,Savings,BSBD,Dormant,11-03-2024,14-05-2024,109747.92,1886.21
604618915099,791087796625,CNRB098049,Recurring Deposit,BSBD,Dormant,08-04-2024,15-04-2024,150044.13,45485.72
95365431466,791087796625,CNRB098049,Salary,Premium,Active,14-05-2024,,2415145.21,3834643.29
779218848972,926546045524,ICIC026164,Recurring Deposit,BSBD,Active,06-01-2018,,307663.79,3690541.27
22076519761534,286446892405,KKBK046135,Savings,Regular,Active,01-06-2022,,851452.67,2246827.66
62738819664,282720124616,SBIN088179,Savings,Regular,Active,10-02-2018,,2041327.63,2003019.11
65042263825,514936037989,CNRB082053,Savings,BSBD,Active,09-11-2024,,1323607.95,2899289.55
66457940060,514936037989,CNRB082053,Fixed Deposit,BSBD,Active,25-06-2022,,1527135.76,1249121.4
4063087998558778,831323251000,PUNB014928,Recurring Deposit,BSBD,Active,16-01-2022,,1637020.73,4554142.84
9195894679953,350354695648,UTIB088048,Recurring Deposit,Basic,Active,15-01-2024,,2667748.17,2535925.48
77811051593896,928539556810,IOBA031471,Current,Regular,Active,01-03-2021,,2424723.56,5052149.02
1712090200430,928539556810,IOBA031471,Salary,Basic,Dormant,13-09-2020,27-08-2023,54140.36,40906.81
43039739616679,504008014898,HDFC091196,Fixed Deposit,Corporate,Active,02-12-2023,,96054.01,1547883.06
53663095889,561484725075,BARB085578,Current,Regular,Active,19-11-2024,,1695842.38,2010516.24
55772312642,561484725075,BARB085578,Savings,BSBD,Active,19-11-2024,,1866361.74,4173800.53
61931418445,741320671622,KKBK010601,Current,Corporate,Active,06-08-2022,,3505711.26,11142834.79
